fb-pages-politician,3,20,472,1788,0,0,4120,5888,11,6,3,3774,0,1354,780,1850,308,433,3317
fb-pages-politician,3,20,531,1788,0,0,4120,5888,11,6,3,4662,0,504,742,1855,269,502,3282
fb-pages-politician,3,20,590,1788,0,0,4120,5888,11,6,3,4845,0,430,633,1911,377,641,2979
fb-pages-politician,4,20,29,2653,0,0,3255,2660,0,45,3203,2763,0,122,3023,2653,4,164,3087
fb-pages-politician,4,20,59,2653,0,0,3255,2705,27,0,3176,3006,0,1363,1539,2653,22,45,3188
fb-pages-politician,4,20,118,2653,0,0,3255,2660,0,3234,14,2775,0,2276,857,2653,4,96,3155
fb-pages-politician,4,20,177,2653,0,0,3255,5888,11,6,3,3873,0,1312,723,2666,44,149,3049
fb-pages-politician,4,20,236,2653,0,0,3255,5888,11,6,3,4425,0,807,676,2662,90,188,2968
fb-pages-politician,4,20,295,2653,0,0,3255,5888,11,6,3,5186,0,500,222,2682,111,359,2756
fb-pages-politician,4,20,354,2653,0,0,3255,5888,11,6,3,5247,0,447,214,2736,169,494,2509
fb-pages-politician,4,20,413,2653,0,0,3255,5888,11,6,3,5685,0,23,200,2724,207,333,2644
fb-pages-politician,4,20,472,2653,0,0,3255,5888,11,6,3,5701,0,26,181,2723,218,436,2531
fb-pages-politician,4,20,531,2653,0,0,3255,5888,11,6,3,5713,0,31,164,2749,341,362,2456
fb-pages-politician,4,20,590,2653,0,0,3255,5888,11,6,3,5729,0,24,155,2759,272,406,2471
fb-pages-politician,2,20,29,889,0,0,5019,902,0,19,4987,1006,0,60,4842,889,13,45,4961
fb-pages-politician,2,20,59,889,0,0,5019,919,0,78,4911,1097,0,27,4784,890,57,59,4902
fb-pages-politician,2,20,118,889,0,0,5019,919,0,78,4911,1098,0,142,4668,889,48,118,4853
fb-pages-politician,2,20,177,889,0,0,5019,902,0,264,4742,975,0,381,4552,889,14,202,4803
fb-pages-politician,2,20,236,889,0,0,5019,897,0,4998,13,960,0,477,4471,889,4,252,4763
fb-pages-politician,2,20,295,889,0,0,5019,919,0,4976,13,1127,0,429,4352,899,53,341,4615
fb-pages-politician,2,20,354,889,0,0,5019,986,0,4909,13,1244,0,443,4221,907,103,382,4516
fb-pages-politician,2,20,413,889,0,0,5019,1139,0,4756,13,1365,0,448,4095,929,187,403,4389
fb-pages-politician,2,20,472,889,0,0,5019,1139,0,4756,13,1440,0,503,3965,932,265,487,4224
fb-pages-politician,2,20,531,889,0,0,5019,5888,3,7,10,1559,0,539,3810,919,267,549,4173
fb-pages-politician,2,20,590,889,0,0,5019,5888,3,7,10,1693,0,570,3645,977,295,605,4031
fb-pages-politician,3,20,29,1788,0,0,4120,1803,17,0,4088,1969,0,57,3882,1788,20,35,4065
fb-pages-politician,3,20,59,1788,0,0,4120,1820,0,20,4068,1965,0,137,3806,1788,19,62,4039
fb-pages-politician,3,20,118,1788,0,0,4120,1790,0,333,3785,1873,0,728,3307,1789,3,118,3998
fb-pages-politician,3,20,177,1788,0,0,4120,1820,0,4075,13,1963,0,871,3074,1790,18,172,3928
fb-pages-politician,3,20,236,1788,0,0,4120,1956,0,3939,13,2148,0,807,2953,1793,63,239,3813
fb-pages-politician,3,20,295,1788,0,0,4120,2208,0,3687,13,2752,0,792,2364,1809,127,320,3652
fb-pages-politician,3,20,354,1788,0,0,4120,5888,3,7,10,2905,0,1501,1502,1813,174,338,3583
fb-pages-politician,3,20,413,1788,0,0,4120,5888,3,7,10,3278,0,1236,1394,1824,222,349,3513
fb-pages-politician,3,20,472,1788,0,0,4120,5888,3,7,10,3738,0,1523,647,1876,296,423,3313
fb-pages-politician,3,20,531,1788,0,0,4120,5888,3,7,10,4448,0,873,587,2030,327,403,3148
fb-pages-politician,3,20,590,1788,0,0,4120,5888,3,7,10,4594,0,856,458,1900,291,518,3199
fb-pages-politician,4,20,29,2653,0,0,3255,2661,0,22,3225,2759,0,201,2948,2654,10,55,3189
fb-pages-politician,4,20,59,2653,0,0,3255,2661,0,105,3142,2759,0,481,2668,2653,11,60,3184
fb-pages-politician,4,20,118,2653,0,0,3255,2683,0,3212,13,2858,0,1157,1893,2653,16,97,3142
fb-pages-politician,4,20,177,2653,0,0,3255,2766,0,3129,13,3866,0,1089,953,2658,59,172,3019
fb-pages-politician,4,20,236,2653,0,0,3255,5888,3,7,10,4080,0,924,904,2661,134,167,2946
fb-pages-politician,4,20,295,2653,0,0,3255,5888,3,7,10,4980,0,682,246,2679,144,225,2860
fb-pages-politician,4,20,354,2653,0,0,3255,5888,3,7,10,5660,0,13,235,2701,174,409,2624
fb-pages-politician,4,20,413,2653,0,0,3255,5888,3,7,10,5667,0,17,224,2694,202,354,2658
fb-pages-politician,4,20,472,2653,0,0,3255,5888,3,7,10,5678,0,17,213,2706,303,296,2603
fb-pages-politician,4,20,531,2653,0,0,3255,5888,3,7,10,5688,0,14,206,2741,292,398,2477
fb-pages-politician,4,20,590,2653,0,0,3255,5888,3,7,10,5697,0,19,192,2724,263,481,2440
fb-pages-politician,2,20,29,889,0,0,5019,897,0,19,4992,1011,0,62,4835,889,13,32,4974
fb-pages-politician,2,20,59,889,0,0,5019,897,0,68,4943,1009,0,122,4777,890,11,70,4937
fb-pages-politician,2,20,118,889,0,0,5019,953,0,12,4943,1167,0,77,4664,896,73,121,4818
fb-pages-politician,2,20,177,889,0,0,5019,909,0,4984,15,1056,0,295,4557,889,29,184,4806
fb-pages-politician,2,20,236,889,0,0,5019,953,0,4940,15,1115,0,327,4466,899,47,274,4688
fb-pages-politician,2,20,295,889,0,0,5019,953,0,4940,15,1219,0,336,4353,897,113,313,4585
fb-pages-politician,2,20,354,889,0,0,5019,1091,0,4802,15,1333,0,360,4215,923,179,333,4473
fb-pages-politician,2,20,413,889,0,0,5019,5888,8,5,7,1432,0,387,4089,920,239,430,4319
fb-pages-politician,2,20,472,889,0,0,5019,5888,8,5,7,1542,0,409,3957,929,291,489,4199
fb-pages-politician,2,20,531,889,0,0,5019,5888,8,5,7,1680,0,396,3832,986,341,521,4060
fb-pages-politician,2,20,590,889,0,0,5019,5888,8,5,7,1807,0,461,3640,962,385,594,3967
fb-pages-politician,3,20,29,1788,0,0,4120,1804,0,0,4104,1974,0,59,3875,1788,26,22,4072
fb-pages-politician,3,20,59,1788,0,0,4120,1804,0,47,4057,1942,0,169,3797,1788,6,77,4037
fb-pages-politician,3,20,118,1788,0,0,4120,1842,0,85,3981,2069,0,272,3567,1790,42,102,3974
fb-pages-politician,3,20,177,1788,0,0,4120,1804,0,4089,15,2061,0,785,3062,1798,24,182,3904
fb-pages-politician,3,20,236,1788,0,0,4120,1914,0,3979,15,2278,0,1137,2493,1792,79,289,3748
fb-pages-politician,3,20,295,1788,0,0,4120,5888,8,5,7,2802,0,765,2341,1818,129,294,3667
fb-pages-politician,3,20,354,1788,0,0,4120,5888,8,5,7,3395,0,1253,1260,1818,195,310,3585
fb-pages-politician,3,20,413,1788,0,0,4120,5888,8,5,7,3522,0,2139,247,1817,189,455,3447
fb-pages-politician,3,20,472,1788,0,0,4120,5888,8,5,7,4637,0,1041,230,1883,297,455,3273
fb-pages-politician,3,20,531,1788,0,0,4120,5888,8,5,7,5655,0,32,221,1904,303,450,3251
fb-pages-politician,3,20,590,1788,0,0,4120,5888,8,5,7,5675,0,21,212,1920,452,486,3050
fb-pages-politician,4,20,29,2653,0,0,3255,2663,0,42,3203,2756,0,216,2936,2653,0,21,3234
fb-pages-politician,4,20,59,2653,0,0,3255,2705,0,0,3203,2997,0,1362,1549,2656,16,47,3189
fb-pages-politician,4,20,118,2653,0,0,3255,2705,0,3188,15,2871,0,1747,1290,2653,15,84,3156
fb-pages-politician,4,20,177,2653,0,0,3255,2777,0,3116,15,4378,0,793,737,2656,66,109,3077
fb-pages-politician,4,20,236,2653,0,0,3255,5888,8,5,7,5055,0,607,246,2666,88,200,2954
fb-pages-politician,4,20,295,2653,0,0,3255,5888,8,5,7,5198,0,469,241,2668,182,188,2870
fb-pages-politician,4,20,354,2653,0,0,3255,5888,8,5,7,5665,0,12,231,2681,197,276,2754
fb-pages-politician,4,20,413,2653,0,0,3255,5888,8,5,7,5668,0,19,221,2728,323,306,2551
fb-pages-politician,4,20,472,2653,0,0,3255,5888,8,5,7,5681,0,18,209,2842,321,374,2371
fb-pages-politician,4,20,531,2653,0,0,3255,5888,8,5,7,5691,0,25,192,2769,349,415,2375
fb-pages-politician,4,20,590,2653,0,0,3255,5888,8,5,7,5707,0,48,153,2837,281,471,2319
fb-pages-politician,2,20,29,889,0,0,5019,902,0,19,4987,986,0,76,4846,889,16,36,4967
fb-pages-politician,2,20,59,889,0,0,5019,921,0,0,4987,1103,0,30,4775,897,39,64,4908
fb-pages-politician,2,20,118,889,0,0,5019,921,0,4741,246,1049,0,194,4665,891,20,143,4854
fb-pages-politician,2,20,177,889,0,0,5019,921,0,4973,14,1182,0,162,4564,890,89,208,4721
fb-pages-politician,2,20,236,889,0,0,5019,897,0,4997,14,965,0,471,4472,890,3,254,4761
fb-pages-politician,2,20,295,889,0,0,5019,921,0,4973,14,1137,0,397,4374,889,65,305,4649
fb-pages-politician,2,20,354,889,0,0,5019,5667,0,227,14,1249,0,427,4232,910,132,426,4440
fb-pages-politician,2,20,413,889,0,0,5019,5667,0,227,14,1358,0,441,4109,908,214,453,4333
fb-pages-politician,2,20,472,889,0,0,5019,5888,6,6,8,1440,0,492,3976,933,245,490,4240
fb-pages-politician,2,20,531,889,0,0,5019,5888,6,6,8,1546,0,542,3820,932,266,576,4134
fb-pages-politician,2,20,590,889,0,0,5019,5888,6,6,8,1683,0,582,3643,963,342,586,4017
fb-pages-politician,3,20,29,1788,0,0,4120,1800,0,3788,320,1890,0,3638,380,1788,6,24,4090
fb-pages-politician,3,20,59,1788,0,0,4120,5588,1,0,319,5529,0,13,366,1788,32,60,4028
fb-pages-politician,3,20,118,1788,0,0,4120,5589,0,305,14,5554,0,7,347,1790,73,116,3929
fb-pages-politician,3,20,177,1788,0,0,4120,5589,0,305,14,5538,0,31,339,1791,49,186,3882
fb-pages-politician,3,20,236,1788,0,0,4120,5589,0,305,14,5539,0,38,331,1789,42,185,3892
fb-pages-politician,3,20,295,1788,0,0,4120,5589,0,305,14,5558,0,47,303,1803,109,255,3741
fb-pages-politician,3,20,354,1788,0,0,4120,5888,6,6,8,5568,0,93,247,1811,145,436,3516
fb-pages-politician,3,20,413,1788,0,0,4120,5888,6,6,8,5577,0,91,240,1835,192,383,3498
fb-pages-politician,3,20,472,1788,0,0,4120,5888,6,6,8,5586,0,85,237,1833,252,399,3424
fb-pages-politician,3,20,531,1788,0,0,4120,5888,6,6,8,5661,0,17,230,1896,278,541,3193
fb-pages-politician,3,20,590,1788,0,0,4120,5888,6,6,8,5667,0,26,215,1893,342,511,3162
fb-pages-politician,4,20,29,2653,0,0,3255,5594,0,18,296,5584,0,3,321,2653,9,41,3205
fb-pages-politician,4,20,59,2653,0,0,3255,5610,6,2,290,5595,0,7,306,2654,29,38,3187
fb-pages-politician,4,20,118,2653,0,0,3255,5888,6,6,8,5613,0,8,287,2765,9,2820,314
fb-pages-politician,4,20,177,2653,0,0,3255,5616,0,278,14,5595,0,42,271,2699,1,2890,318
fb-pages-politician,4,20,236,2653,0,0,3255,5888,6,6,8,5618,0,22,268,2813,2775,25,295
fb-pages-politician,4,20,295,2653,0,0,3255,5888,6,6,8,5630,0,37,241,2948,2643,13,304
fb-pages-politician,4,20,354,2653,0,0,3255,5888,6,6,8,5640,0,37,231,2690,169,307,2742
fb-pages-politician,4,20,413,2653,0,0,3255,5888,6,6,8,5666,0,20,222,5581,17,31,279
fb-pages-politician,4,20,472,2653,0,0,3255,5888,6,6,8,5677,0,14,217,5586,15,25,282
fb-pages-politician,4,20,531,2653,0,0,3255,5888,6,6,8,5682,0,19,207,5584,19,30,275
fb-pages-politician,4,20,590,2653,0,0,3255,5888,6,6,8,5691,0,53,164,2794,328,461,2325
fb-pages-politician,2,20,29,889,0,0,5019,903,0,4937,68,986,0,78,4844,889,9,28,4982
fb-pages-politician,2,20,59,889,0,0,5019,896,0,4998,14,970,0,169,4769,889,6,82,4931
fb-pages-politician,2,20,118,889,0,0,5019,5888,8,6,6,1144,0,97,4667,897,69,141,4801
fb-pages-politician,2,20,177,889,0,0,5019,5888,8,6,6,1261,0,99,4548,900,147,205,4656
fb-pages-politician,2,20,236,889,0,0,5019,5888,8,6,6,1369,0,88,4451,912,183,261,4552
fb-pages-politician,2,20,295,889,0,0,5019,5888,8,6,6,1463,0,104,4341,905,240,280,4483
fb-pages-politician,2,20,354,889,0,0,5019,5888,8,6,6,1576,0,137,4195,914,342,381,4271
fb-pages-politician,2,20,413,889,0,0,5019,5888,8,6,6,1719,0,123,4066,952,337,398,4221
fb-pages-politician,2,20,472,889,0,0,5019,5888,8,6,6,1847,0,123,3938,978,378,549,4003
fb-pages-politician,2,20,531,889,0,0,5019,5888,8,6,6,1986,0,126,3796,992,420,563,3933
fb-pages-politician,2,20,590,889,0,0,5019,5888,8,6,6,2148,0,169,3591,990,497,549,3872
fb-pages-politician,3,20,29,1788,0,0,4120,5843,1,5,59,1952,0,42,3914,1788,7,22,4091
fb-pages-politician,3,20,59,1788,0,0,4120,5844,0,50,14,1950,0,161,3797,1788,12,71,4037
fb-pages-politician,3,20,118,1788,0,0,4120,5888,8,6,6,2154,0,172,3582,1789,83,230,3806
fb-pages-politician,3,20,177,1788,0,0,4120,5888,8,6,6,2636,0,216,3056,1803,106,195,3804
fb-pages-politician,3,20,236,1788,0,0,4120,5888,8,6,6,2877,0,552,2479,2040,3797,3,68
fb-pages-politician,3,20,295,1788,0,0,4120,5888,8,6,6,3451,0,2386,71,2136,3703,4,65
fb-pages-politician,3,20,354,1788,0,0,4120,5888,8,6,6,5837,0,3,68,1830,224,476,3378
fb-pages-politician,3,20,413,1788,0,0,4120,5888,8,6,6,5840,0,2,66,1887,281,355,3385
fb-pages-politician,3,20,472,1788,0,0,4120,5888,8,6,6,5842,0,2,64,5834,3,5,66
fb-pages-politician,3,20,531,1788,0,0,4120,5888,8,6,6,5846,0,1,61,2287,3,3551,67
fb-pages-politician,3,20,590,1788,0,0,4120,5888,8,6,6,5847,0,4,57,2452,3392,8,56
fb-pages-politician,4,20,29,5835,0,0,73,5847,1,6,54,5835,0,0,73,5835,0,0,73
fb-pages-politician,4,20,59,5835,0,0,73,5848,0,46,14,5835,0,0,73,5835,1,0,72
fb-pages-politician,4,20,118,5835,0,0,73,5888,8,6,6,5835,0,0,73,5835,0,3,70
fb-pages-politician,4,20,177,5835,0,0,73,5888,8,6,6,5835,0,0,73,5835,0,1,72
fb-pages-politician,4,20,236,5835,0,0,73,5888,8,6,6,5835,0,2,71,5835,1,1,71
fb-pages-politician,4,20,295,5835,0,0,73,5888,8,6,6,5838,0,2,68,5835,4,2,67
fb-pages-politician,4,20,354,5835,0,0,73,5888,8,6,6,5840,0,4,64,5835,6,4,63
fb-pages-politician,4,20,413,5835,0,0,73,5888,8,6,6,5845,0,0,63,5836,2,4,66
fb-pages-politician,4,20,472,5835,0,0,73,5888,8,6,6,5847,0,0,61,5836,4,3,65
fb-pages-politician,4,20,531,5835,0,0,73,5888,8,6,6,5850,0,1,57,5835,2,6,65
fb-pages-politician,4,20,590,5835,0,0,73,5888,8,6,6,5851,0,2,55,5836,3,3,66
fb-pages-politician,2,20,29,889,0,0,5019,898,0,18,4992,1012,0,62,4834,889,9,25,4985
fb-pages-politician,2,20,59,889,0,0,5019,898,0,67,4943,1010,0,123,4775,889,9,60,4950
fb-pages-politician,2,20,118,889,0,0,5019,965,0,0,4943,1168,0,80,4660,892,69,113,4834
fb-pages-politician,2,20,177,889,0,0,5019,916,0,4979,13,1071,0,283,4554,890,33,193,4792
fb-pages-politician,2,20,236,889,0,0,5019,965,0,4930,13,1122,0,307,4479,894,44,280,4690
fb-pages-politician,2,20,295,889,0,0,5019,965,0,4930,13,1238,0,303,4367,898,101,352,4557
fb-pages-politician,2,20,354,889,0,0,5019,1117,0,4778,13,1344,0,335,4229,912,171,400,4425
fb-pages-politician,2,20,413,889,0,0,5019,5888,8,7,5,1423,0,381,4104,923,199,393,4393
fb-pages-politician,2,20,472,889,0,0,5019,5888,8,7,5,1531,0,408,3969,934,285,451,4238
fb-pages-politician,2,20,531,889,0,0,5019,5888,8,7,5,1671,0,424,3813,958,338,525,4087
fb-pages-politician,2,20,590,889,0,0,5019,5888,8,7,5,1798,0,464,3646,988,363,597,3960
fb-pages-politician,3,20,29,1788,0,0,4120,1804,4,0,4100,1974,0,59,3875,1788,62,21,4037
fb-pages-politician,3,20,59,1788,0,0,4120,1808,0,42,4058,1944,0,167,3797,1788,12,213,3895
fb-pages-politician,3,20,118,1788,0,0,4120,1808,0,4087,13,2069,0,543,3296,1789,50,140,3929
fb-pages-politician,3,20,177,1788,0,0,4120,1808,0,4087,13,2058,0,790,3060,1789,31,214,3874
fb-pages-politician,3,20,236,1788,0,0,4120,1932,0,3963,13,2273,0,1140,2495,1795,92,362,3659
fb-pages-politician,3,20,295,1788,0,0,4120,2063,0,3832,13,2798,0,767,2343,1866,180,394,3468
fb-pages-politician,3,20,354,1788,0,0,4120,5888,8,7,5,3391,0,1261,1256,1819,304,325,3460
fb-pages-politician,3,20,413,1788,0,0,4120,5888,8,7,5,3516,0,1190,1202,1862,291,424,3331
fb-pages-politician,3,20,472,1788,0,0,4120,5888,8,7,5,4640,0,792,476,1886,252,382,3388
fb-pages-politician,3,20,531,1788,0,0,4120,5888,8,7,5,4680,0,1004,224,1855,273,514,3266
fb-pages-politician,3,20,590,1788,0,0,4120,5888,8,7,5,5102,0,599,207,1928,342,491,3147
fb-pages-politician,4,20,29,2653,0,0,3255,2663,0,42,3203,2756,0,216,2936,2653,1,15,3239
fb-pages-politician,4,20,59,2653,0,0,3255,2705,0,0,3203,2997,0,1362,1549,2653,22,45,3188
fb-pages-politician,4,20,118,2653,0,0,3255,2663,0,3232,13,2770,0,2269,869,2655,7,102,3144
fb-pages-politician,4,20,177,2653,0,0,3255,2705,0,3190,13,4371,0,799,738,2658,58,146,3046
fb-pages-politician,4,20,236,2653,0,0,3255,2867,0,3028,13,5050,0,169,689,2660,99,135,3014
fb-pages-politician,4,20,295,2653,0,0,3255,5888,8,7,5,5173,0,496,239,2672,129,248,2859
fb-pages-politician,4,20,354,2653,0,0,3255,5888,8,7,5,5235,0,440,233,2678,160,290,2780
fb-pages-politician,4,20,413,2653,0,0,3255,5888,8,7,5,5669,0,22,217,2770,298,287,2553
fb-pages-politician,4,20,472,2653,0,0,3255,5888,8,7,5,5676,0,33,199,2734,212,592,2370
fb-pages-politician,4,20,531,2653,0,0,3255,5888,8,7,5,5701,0,18,189,2770,341,505,2292
fb-pages-politician,4,20,590,2653,0,0,3255,5888,8,7,5,5711,0,18,179,2850,273,530,2255
fb-pages-politician,2,20,29,889,0,0,5019,904,0,4938,66,977,0,46,4885,889,12,48,4959
fb-pages-politician,2,20,59,889,0,0,5019,904,0,4990,14,941,0,158,4809,889,5,68,4946
fb-pages-politician,2,20,118,889,0,0,5019,5888,8,6,6,1111,0,90,4707,890,78,129,4811
fb-pages-politician,2,20,177,889,0,0,5019,5888,8,6,6,1231,0,95,4582,893,119,183,4713
fb-pages-politician,2,20,236,889,0,0,5019,5888,8,6,6,1338,0,85,4485,909,198,221,4580
fb-pages-politician,2,20,295,889,0,0,5019,5888,8,6,6,1432,0,100,4376,907,239,313,4449
fb-pages-politician,2,20,354,889,0,0,5019,5888,8,6,6,1545,0,130,4233,945,294,361,4308
fb-pages-politician,2,20,413,889,0,0,5019,5888,8,6,6,1685,0,119,4104,951,383,407,4167
fb-pages-politician,2,20,472,889,0,0,5019,5888,8,6,6,1814,0,119,3975,946,409,493,4060
fb-pages-politician,2,20,531,889,0,0,5019,5888,8,6,6,1954,0,120,3834,961,451,506,3990
fb-pages-politician,2,20,590,889,0,0,5019,5888,8,6,6,2082,0,130,3696,988,530,546,3844
fb-pages-politician,3,20,29,1788,0,0,4120,5841,8,3,56,1911,0,32,3965,1788,15,27,4078
fb-pages-politician,3,20,59,1788,0,0,4120,5833,0,61,14,1851,0,211,3846,1788,9,68,4043
fb-pages-politician,3,20,118,1788,0,0,4120,5888,8,6,6,2080,0,203,3625,1801,114,127,3866
fb-pages-politician,3,20,177,1788,0,0,4120,5888,8,6,6,2594,0,220,3094,1798,118,208,3784
fb-pages-politician,3,20,236,1788,0,0,4120,5888,8,6,6,2832,0,526,2550,1981,4,3857,66
fb-pages-politician,3,20,295,1788,0,0,4120,5888,8,6,6,3380,0,2459,69,1815,217,274,3602
fb-pages-politician,3,20,354,1788,0,0,4120,5888,8,6,6,5837,0,4,67,1845,265,454,3344
fb-pages-politician,3,20,413,1788,0,0,4120,5888,8,6,6,5839,0,2,67,1897,287,347,3377
fb-pages-politician,3,20,472,1788,0,0,4120,5888,8,6,6,5839,0,5,64,2053,334,363,3158
fb-pages-politician,3,20,531,1788,0,0,4120,5888,8,6,6,5848,0,1,59,1897,351,437,3223
fb-pages-politician,3,20,590,1788,0,0,4120,5888,8,6,6,5848,0,3,57,2074,380,451,3003
fb-pages-politician,4,20,29,5834,0,1,73,5836,1,11,60,5834,0,1,73,5834,0,1,73
fb-pages-politician,4,20,59,5834,0,1,73,5837,0,57,14,5834,0,1,73,5834,0,1,73
fb-pages-politician,4,20,118,5834,0,1,73,5888,8,6,6,5834,0,1,73,5834,0,1,73
fb-pages-politician,4,20,177,5834,0,1,73,5888,8,6,6,5834,0,1,73,5834,3,2,69
fb-pages-politician,4,20,236,5834,0,1,73,5888,8,6,6,5835,0,3,70,5834,1,3,70
fb-pages-politician,4,20,295,5834,0,1,73,5888,8,6,6,5841,0,2,65,5834,2,3,69
fb-pages-politician,4,20,354,5834,0,1,73,5888,8,6,6,5842,0,2,64,5834,1,3,70
fb-pages-politician,4,20,413,5834,0,1,73,5888,8,6,6,5845,0,1,62,5835,4,2,67
fb-pages-politician,4,20,472,5834,0,1,73,5888,8,6,6,5845,0,3,60,5834,3,5,66
fb-pages-politician,4,20,531,5834,0,1,73,5888,8,6,6,5849,0,1,58,5835,4,8,61
fb-pages-politician,4,20,590,5834,0,1,73,5888,8,6,6,5849,0,2,57,5835,3,8,62
