network_name,seed_method,threshold,seed_size,budget_total,no_block_0,no_block_1,no_block_2,no_block_3,mcich_0,mcich_1,mcich_2,mcich_3,random_0,random_1,random_2,random_3,degree_0,degree_1,degree_2,degree_3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,4,20,2190.0,22341,1,11340,14,33676,4,6,10,23742,1,9939,14,33676,4,5,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,4,20,2358.0,22341,1,11340,14,33676,4,6,10,23848,1,9833,14,33676,4,5,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,4,20,2527.0,22341,1,11340,14,33676,4,6,10,23952,1,9729,14,33676,4,5,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,4,20,2695.0,22341,1,11340,14,33676,4,6,10,24043,1,9638,14,33676,4,5,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,4,20,2864.0,22341,1,11340,14,33676,4,6,10,24111,1,9570,14,33676,4,5,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,4,20,3032.0,22341,1,11340,14,33676,4,6,10,24212,1,9469,14,33676,4,5,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,4,20,3201.0,22341,1,11340,14,33676,4,6,10,24281,1,9400,14,33676,4,5,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,4,20,3369.0,22341,1,11340,14,33676,4,6,10,24391,1,9290,14,33676,4,5,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,4,20,3538.0,22341,1,11340,14,33676,4,6,10,24481,1,9200,14,33676,4,5,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,4,20,3706.0,22341,1,11340,14,33676,4,6,10,24586,1,9095,14,33676,4,5,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,4,20,3875.0,22341,1,11340,14,33676,4,6,10,24681,1,9000,14,33676,4,5,11
