network_name,seed_method,threshold,seed_size,budget_total,no_block_0,no_block_1,no_block_2,no_block_3,mcich_0,mcich_1,mcich_2,mcich_3,random_0,random_1,random_2,random_3,degree_0,degree_1,degree_2,degree_3
enron.giant.clean.uel,centola,3,20,3538.0,18638,0,0,15058,33676,4,11,5,19439,2241,1887,10129,33662,2,17,15
enron.giant.clean.uel,centola,3,20,3706.0,18638,0,0,15058,33676,4,11,5,19473,2260,1995,9968,33664,2,15,15
enron.giant.clean.uel,centola,3,20,3875.0,18638,0,0,15058,33676,4,11,5,19530,2295,2061,9810,33671,2,8,15
enron.giant.clean.uel,centola,3,20,4043.0,18638,0,0,15058,33676,4,11,5,19596,2434,2106,9560,33671,2,8,15
enron.giant.clean.uel,centola,4,20,16.0,22347,1,0,11348,22377,1,0,11318,22347,9,10,11330,23232,1,42,10421
enron.giant.clean.uel,centola,4,20,33.0,22347,1,0,11348,22496,1,11180,19,22347,11,21,11317,23705,1,13,9977
enron.giant.clean.uel,centola,4,20,168.0,22347,1,0,11348,33676,7,2,11,22347,96,95,11158,25518,1,11,8166
enron.giant.clean.uel,centola,4,20,336.0,22347,1,0,11348,33676,7,2,11,22365,156,173,11002,26737,9,15,6935
enron.giant.clean.uel,centola,4,20,505.0,22347,1,0,11348,33676,7,2,11,22356,232,273,10835,27557,9,13,6117
enron.giant.clean.uel,centola,4,20,673.0,22347,1,0,11348,33676,7,2,11,22368,363,326,10639,28327,8,5,5356
enron.giant.clean.uel,centola,4,20,842.0,22347,1,0,11348,33676,7,2,11,22387,487,384,10438,29072,9,9,4606
enron.giant.clean.uel,centola,4,20,1010.0,22347,1,0,11348,33676,7,2,11,22393,583,473,10247,33410,12,10,264
enron.giant.clean.uel,centola,4,20,1179.0,22347,1,0,11348,33676,7,2,11,22407,652,570,10067,33493,14,11,178
enron.giant.clean.uel,centola,4,20,1347.0,22347,1,0,11348,33676,7,2,11,22423,751,662,9860,33541,6,6,143
enron.giant.clean.uel,centola,4,20,1516.0,22347,1,0,11348,33676,7,2,11,22478,896,734,9588,33615,43,2,36
enron.giant.clean.uel,centola,4,20,1684.0,22347,1,0,11348,33676,7,2,11,22490,985,803,9418,33665,4,2,25
enron.giant.clean.uel,centola,4,20,1853.0,22347,1,0,11348,33676,7,2,11,22514,1042,910,9230,33667,4,1,24
enron.giant.clean.uel,centola,4,20,2021.0,22347,1,0,11348,33676,7,2,11,22544,1138,959,9055,33667,4,1,24
enron.giant.clean.uel,centola,4,20,2190.0,22347,1,0,11348,33676,7,2,11,22576,1167,1027,8926,33667,8,1,20
enron.giant.clean.uel,centola,4,20,2358.0,22347,1,0,11348,33676,7,2,11,22638,1235,1063,8760,33667,8,1,20
enron.giant.clean.uel,centola,4,20,2527.0,22347,1,0,11348,33676,7,2,11,22679,1333,1096,8588,33669,8,1,18
enron.giant.clean.uel,centola,4,20,2695.0,22347,1,0,11348,33676,7,2,11,22711,1351,1187,8447,33674,4,1,17
enron.giant.clean.uel,centola,4,20,2864.0,22347,1,0,11348,33676,7,2,11,22794,1479,1196,8227,33674,4,1,17
enron.giant.clean.uel,centola,4,20,3032.0,22347,1,0,11348,33676,7,2,11,22856,1431,1325,8084,33674,7,1,14
enron.giant.clean.uel,centola,4,20,3201.0,22347,1,0,11348,33676,7,2,11,22924,1511,1333,7928,33674,7,1,14
enron.giant.clean.uel,centola,4,20,3369.0,22347,1,0,11348,33676,7,2,11,22961,1554,1406,7775,33675,7,1,13
enron.giant.clean.uel,centola,4,20,3538.0,22347,1,0,11348,33676,7,2,11,23043,1547,1452,7654,33675,7,1,13
enron.giant.clean.uel,centola,4,20,3706.0,22347,1,0,11348,33676,7,2,11,23081,1601,1507,7507,33675,7,1,13
enron.giant.clean.uel,centola,4,20,3875.0,22347,1,0,11348,33676,7,2,11,23137,1640,1544,7375,33675,7,1,13
enron.giant.clean.uel,centola,4,20,4043.0,22347,1,0,11348,33676,7,2,11,23179,1665,1577,7275,33675,7,1,13
enron.giant.clean.uel,centola,2,20,16.0,13443,2,1,20250,13451,20231,1,13,13443,12,8,20233,14735,2,1,18958
enron.giant.clean.uel,centola,2,20,33.0,13443,2,1,20250,13510,20172,1,13,13443,21,19,20213,15467,2,1,18226
enron.giant.clean.uel,centola,2,20,168.0,13443,2,1,20250,33676,6,5,9,13446,143,112,19995,18075,8,72,15541
enron.giant.clean.uel,centola,2,20,336.0,13443,2,1,20250,33676,6,5,9,13447,355,253,19641,19831,9,6,13850
enron.giant.clean.uel,centola,2,20,505.0,13443,2,1,20250,33676,6,5,9,13449,461,443,19343,20904,11,4,12777
enron.giant.clean.uel,centola,2,20,673.0,13443,2,1,20250,33676,6,5,9,13455,536,607,19098,21717,11,9,11959
enron.giant.clean.uel,centola,2,20,842.0,13443,2,1,20250,33676,6,5,9,13499,768,702,18727,22617,10,5,11064
enron.giant.clean.uel,centola,2,20,1010.0,13443,2,1,20250,33676,6,5,9,13520,944,836,18396,23321,13,4,10358
enron.giant.clean.uel,centola,2,20,1179.0,13443,2,1,20250,33676,6,5,9,13541,1050,950,18155,24094,18,3,9581
enron.giant.clean.uel,centola,2,20,1347.0,13443,2,1,20250,33676,6,5,9,13571,1264,1051,17810,25015,18,3,8660
enron.giant.clean.uel,centola,2,20,1516.0,13443,2,1,20250,33676,6,5,9,13596,1464,1137,17499,26123,22,3,7548
enron.giant.clean.uel,centola,2,20,1684.0,13443,2,1,20250,33676,6,5,9,13715,1423,1319,17239,26916,6766,3,11
enron.giant.clean.uel,centola,2,20,1853.0,13443,2,1,20250,33676,6,5,9,13746,1477,1513,16960,27909,5773,3,11
enron.giant.clean.uel,centola,2,20,2021.0,13443,2,1,20250,33676,6,5,9,13795,1586,1598,16717,33539,143,3,11
enron.giant.clean.uel,centola,2,20,2190.0,13443,2,1,20250,33676,6,5,9,13866,1692,1916,16222,33598,84,3,11
enron.giant.clean.uel,centola,2,20,2358.0,13443,2,1,20250,33676,6,5,9,13966,1815,1935,15980,33623,59,3,11
enron.giant.clean.uel,centola,2,20,2527.0,13443,2,1,20250,33676,6,5,9,13989,1953,2042,15712,33645,37,4,10
enron.giant.clean.uel,centola,2,20,2695.0,13443,2,1,20250,33676,6,5,9,14018,1913,2255,15510,33645,37,4,10
enron.giant.clean.uel,centola,2,20,2864.0,13443,2,1,20250,33676,6,5,9,13962,1991,2479,15264,33661,21,4,10
enron.giant.clean.uel,centola,2,20,3032.0,13443,2,1,20250,33676,6,5,9,13991,2088,2586,15031,33661,21,4,10
enron.giant.clean.uel,centola,2,20,3201.0,13443,2,1,20250,33676,6,5,9,14023,2161,2676,14836,33665,17,4,10
enron.giant.clean.uel,centola,2,20,3369.0,13443,2,1,20250,33676,6,5,9,14057,2283,2748,14608,33668,14,4,10
enron.giant.clean.uel,centola,2,20,3538.0,13443,2,1,20250,33676,6,5,9,14121,2289,2869,14417,33668,14,4,10
enron.giant.clean.uel,centola,2,20,3706.0,13443,2,1,20250,33676,6,5,9,14154,2400,2961,14181,33669,13,4,10
enron.giant.clean.uel,centola,2,20,3875.0,13443,2,1,20250,33676,6,5,9,14203,2537,3046,13910,33670,12,4,10
enron.giant.clean.uel,centola,2,20,4043.0,13443,2,1,20250,33676,6,5,9,14217,2605,3164,13710,33670,12,4,10
enron.giant.clean.uel,centola,3,20,16.0,18632,3,1,15060,33676,10,2,8,18632,7,10,15047,19958,3,1,13734
enron.giant.clean.uel,centola,3,20,33.0,18632,3,1,15060,33676,10,2,8,18632,19,15,15030,20572,3,1,13120
enron.giant.clean.uel,centola,3,20,168.0,18632,3,1,15060,33676,10,2,8,18634,117,124,14821,22666,3,11012,15
enron.giant.clean.uel,centola,3,20,336.0,18632,3,1,15060,33676,10,2,8,18638,236,234,14588,33676,10,2,8
enron.giant.clean.uel,centola,3,20,505.0,18632,3,1,15060,33676,10,2,8,18640,367,346,14343,33676,10,2,8
enron.giant.clean.uel,centola,3,20,673.0,18632,3,1,15060,33676,10,2,8,18650,504,489,14053,33676,10,2,8
enron.giant.clean.uel,centola,3,20,842.0,18632,3,1,15060,33676,10,2,8,18670,636,600,13790,33676,10,2,8
enron.giant.clean.uel,centola,3,20,1010.0,18632,3,1,15060,33676,10,2,8,18685,815,677,13519,33676,10,2,8
enron.giant.clean.uel,centola,3,20,1179.0,18632,3,1,15060,33676,10,2,8,18723,918,742,13313,33676,10,2,8
