network_name,threshold,seed_size,budget_total,0_no_block,1_no_block,2_no_block,3_no_block,0_cbh,1_cbh,2_cbh,3_cbh,0_degree,1_degree,2_degree,3_degree,0_random,1_random,2_random,3_random
fb-pages-politician,2,20,177,889,0,0,5019,5888,10,5,5,1243,0,117,4548,898,106,196,4708
fb-pages-politician,2,20,236,889,0,0,5019,5888,10,5,5,1364,0,94,4450,903,183,253,4569
fb-pages-politician,2,20,295,889,0,0,5019,5888,10,5,5,1461,0,106,4341,918,242,315,4433
fb-pages-politician,2,20,354,889,0,0,5019,5888,10,5,5,1569,0,144,4195,926,283,360,4339
fb-pages-politician,2,20,413,889,0,0,5019,5888,10,5,5,1715,0,127,4066,953,301,490,4164
fb-pages-politician,2,20,472,889,0,0,5019,5888,10,5,5,1844,0,127,3937,975,411,472,4050
fb-pages-politician,3,20,29,1788,0,0,4120,5844,2,1,61,1957,0,37,3914,1789,16,47,4056
fb-pages-politician,3,20,59,1788,0,0,4120,5833,0,60,15,1944,0,167,3797,1788,8,70,4042
fb-pages-politician,3,20,118,1788,0,0,4120,5888,10,5,5,2133,0,193,3582,1791,62,109,3946
fb-pages-politician,3,20,177,1788,0,0,4120,5888,10,5,5,2634,0,216,3058,1916,1,3920,71
fb-pages-politician,3,20,236,1788,0,0,4120,5888,10,5,5,2874,0,555,2479,1805,173,212,3718
fb-pages-politician,3,20,295,1788,0,0,4120,5888,10,5,5,3450,0,2387,71,1842,196,287,3583
fb-pages-politician,3,20,354,1788,0,0,4120,5888,10,5,5,5837,0,3,68,1852,343,313,3400
fb-pages-politician,3,20,413,1788,0,0,4120,5888,10,5,5,5840,0,0,68,1849,334,370,3355
fb-pages-politician,3,20,472,1788,0,0,4120,5888,10,5,5,5840,0,6,62,2255,3585,6,62
fb-pages-politician,4,20,29,5835,0,0,73,5837,0,56,15,5835,0,0,73,5835,0,0,73
fb-pages-politician,4,20,59,5835,0,0,73,5837,0,56,15,5835,0,0,73,5835,0,0,73
fb-pages-politician,4,20,118,5835,0,0,73,5888,10,5,5,5835,0,0,73,5835,0,4,69
fb-pages-politician,4,20,177,5835,0,0,73,5888,10,5,5,5835,0,1,72,5835,1,2,70
fb-pages-politician,4,20,236,5835,0,0,73,5888,10,5,5,5836,0,1,71,5835,2,1,70
fb-pages-politician,4,20,295,5835,0,0,73,5888,10,5,5,5837,0,2,69,5835,6,1,66
fb-pages-politician,4,20,354,5835,0,0,73,5888,10,5,5,5839,0,4,65,5835,1,3,69
fb-pages-politician,4,20,413,5835,0,0,73,5888,10,5,5,5843,0,0,65,5836,2,4,66
fb-pages-politician,4,20,472,5835,0,0,73,5888,10,5,5,5845,0,3,60,5835,7,1,65
fb-pages-politician,2,20,29,889,0,0,5019,910,0,2,4996,1022,0,40,4846,889,16,27,4976
fb-pages-politician,2,20,59,889,0,0,5019,910,0,4836,162,1031,0,97,4780,889,22,61,4936
fb-pages-politician,2,20,118,889,0,0,5019,5735,0,161,12,1179,0,64,4665,890,78,107,4833
fb-pages-politician,2,20,177,889,0,0,5019,910,0,4986,12,1058,0,288,4562,890,32,187,4799
fb-pages-politician,2,20,236,889,0,0,5019,5735,0,161,12,1188,0,251,4469,898,85,241,4684
fb-pages-politician,2,20,295,889,0,0,5019,5735,0,161,12,1293,0,253,4362,895,165,302,4546
fb-pages-politician,2,20,354,889,0,0,5019,5888,5,8,7,1395,0,295,4218,927,206,398,4377
fb-pages-politician,2,20,413,889,0,0,5019,5888,5,8,7,1492,0,324,4092,922,315,406,4265
fb-pages-politician,2,20,472,889,0,0,5019,5888,5,8,7,1629,0,322,3957,954,318,505,4131
fb-pages-politician,3,20,29,1788,0,0,4120,5725,1,1,181,1979,0,3549,380,1788,24,36,4060
fb-pages-politician,3,20,59,1788,0,0,4120,1799,0,3981,128,1887,0,3659,362,1788,4,45,4071
fb-pages-politician,3,20,118,1788,0,0,4120,1792,0,4104,12,1820,0,3862,226,1788,2,128,3990
fb-pages-politician,3,20,177,1788,0,0,4120,5755,0,141,12,5680,0,3,225,1790,51,189,3878
fb-pages-politician,3,20,236,1788,0,0,4120,5755,0,141,12,5682,0,5,221,1805,119,281,3703
fb-pages-politician,3,20,295,1788,0,0,4120,5888,5,8,7,5683,0,7,218,1814,162,288,3644
fb-pages-politician,3,20,354,1788,0,0,4120,5888,5,8,7,5687,0,7,214,1818,238,328,3524
fb-pages-politician,3,20,413,1788,0,0,4120,5888,5,8,7,5690,0,13,205,1840,339,355,3374
fb-pages-politician,3,20,472,1788,0,0,4120,5888,5,8,7,5696,0,15,197,1883,280,450,3295
fb-pages-politician,4,20,29,5729,0,0,179,5737,0,6,165,5733,0,0,175,5729,1,1,177
fb-pages-politician,4,20,59,5729,0,0,179,5737,0,159,12,5736,0,1,171,5729,0,3,176
fb-pages-politician,4,20,118,5729,0,0,179,5737,0,159,12,5733,0,9,166,5729,1,3,175
fb-pages-politician,4,20,177,5729,0,0,179,5788,0,108,12,5737,0,7,164,5729,2,3,174
fb-pages-politician,4,20,236,5729,0,0,179,5888,5,8,7,5742,0,6,160,5729,3,4,172
fb-pages-politician,4,20,295,5729,0,0,179,5888,5,8,7,5744,0,6,158,5729,7,6,166
fb-pages-politician,4,20,354,5729,0,0,179,5888,5,8,7,5750,0,2,156,5730,3,9,166
fb-pages-politician,4,20,413,5729,0,0,179,5888,5,8,7,5751,0,7,150,5730,10,6,162
fb-pages-politician,4,20,472,5729,0,0,179,5888,5,8,7,5756,0,6,146,5731,11,12,154
fb-pages-politician,2,20,29,889,0,0,5019,898,0,15,4995,1016,0,49,4843,890,11,84,4923
fb-pages-politician,2,20,59,889,0,0,5019,898,0,63,4947,1012,0,122,4774,889,13,86,4920
fb-pages-politician,2,20,118,889,0,0,5019,961,4,0,4943,1175,0,80,4653,892,72,155,4789
fb-pages-politician,2,20,177,889,0,0,5019,916,0,193,4799,1065,0,305,4538,890,31,180,4807
fb-pages-politician,2,20,236,889,0,0,5019,916,0,4978,14,1113,0,338,4457,890,40,255,4723
fb-pages-politician,2,20,295,889,0,0,5019,965,0,4929,14,1218,0,345,4345,897,93,319,4599
fb-pages-politician,2,20,354,889,0,0,5019,5888,11,6,3,1334,0,367,4207,903,157,354,4494
fb-pages-politician,2,20,413,889,0,0,5019,5888,11,6,3,1430,0,397,4081,923,213,431,4341
fb-pages-politician,2,20,472,889,0,0,5019,5888,11,6,3,1541,0,422,3945,928,263,466,4251
fb-pages-politician,3,20,29,1788,0,0,4120,1805,0,0,4103,1970,0,18,3920,1788,12,74,4034
fb-pages-politician,3,20,59,1788,0,0,4120,1805,0,48,4055,1940,0,167,3801,1788,11,55,4054
fb-pages-politician,3,20,118,1788,0,0,4120,1805,0,4089,14,2068,0,545,3295,1788,29,123,3968
fb-pages-politician,3,20,177,1788,0,0,4120,1805,0,4089,14,2074,0,770,3064,1790,36,169,3913
fb-pages-politician,3,20,236,1788,0,0,4120,5888,11,6,3,2295,0,1119,2494,1791,114,263,3740
fb-pages-politician,3,20,295,1788,0,0,4120,5888,11,6,3,2820,0,746,2342,1802,133,294,3679
fb-pages-politician,3,20,354,1788,0,0,4120,5888,11,6,3,3394,0,1228,1286,1832,213,340,3523
fb-pages-politician,3,20,413,1788,0,0,4120,5888,11,6,3,3548,0,2111,249,1846,204,509,3349
fb-pages-politician,3,20,472,1788,0,0,4120,5888,11,6,3,4610,0,1071,227,1862,332,446,3268
fb-pages-politician,4,20,29,2653,0,0,3255,2663,0,42,3203,2756,0,120,3032,2653,2,26,3227
fb-pages-politician,4,20,59,2653,0,0,3255,2705,0,0,3203,2996,0,1311,1601,2653,23,79,3153
fb-pages-politician,4,20,118,2653,0,0,3255,2705,0,3189,14,2853,0,2188,867,2653,29,117,3109
fb-pages-politician,4,20,177,2653,0,0,3255,5888,11,6,3,4377,0,800,731,2663,69,186,2990
fb-pages-politician,4,20,236,2653,0,0,3255,5888,11,6,3,5064,0,611,233,2690,91,151,2976
fb-pages-politician,4,20,295,2653,0,0,3255,5888,11,6,3,5201,0,479,228,2691,119,291,2807
fb-pages-politician,4,20,354,2653,0,0,3255,5888,11,6,3,5678,0,11,219,2673,195,317,2723
fb-pages-politician,4,20,413,2653,0,0,3255,5888,11,6,3,5681,0,14,213,2895,259,334,2420
fb-pages-politician,4,20,472,2653,0,0,3255,5888,11,6,3,5692,0,20,196,2753,210,331,2614
