network_name,seed_method,threshold,seed_size,budget_total,no_block_0,no_block_1,no_block_2,no_block_3,mcich_0,mcich_1,mcich_2,mcich_3,random_0,random_1,random_2,random_3,degree_0,degree_1,degree_2,degree_3
wiki,random_k_core,3,20,812.0,2921,0,0,4145,7046,8,7,5,3026,531,477,3032,7041,13,7,5
wiki,random_k_core,3,20,847.0,2921,0,0,4145,7046,8,7,5,3046,545,489,2986,7041,13,7,5
wiki,random_k_core,4,20,3.0,3304,0,0,3762,3307,0,1,3758,3304,1,1,3760,3309,0,2,3755
wiki,random_k_core,4,20,7.0,3304,0,0,3762,3311,0,3743,12,3304,5,3,3754,3320,0,1,3745
wiki,random_k_core,4,20,35.0,3304,0,0,3762,7046,7,8,5,3304,15,29,3718,3413,0,3641,12
wiki,random_k_core,4,20,70.0,3304,0,0,3762,7046,7,8,5,3304,44,44,3674,3512,0,3542,12
wiki,random_k_core,4,20,105.0,3304,0,0,3762,7046,7,8,5,3304,70,65,3627,3596,0,3458,12
wiki,random_k_core,4,20,141.0,3304,0,0,3762,7046,7,8,5,3306,98,88,3574,3685,0,3369,12
wiki,random_k_core,4,20,176.0,3304,0,0,3762,7046,7,8,5,3311,121,105,3529,3779,0,3275,12
wiki,random_k_core,4,20,211.0,3304,0,0,3762,7046,7,8,5,3313,130,129,3494,3863,0,3191,12
wiki,random_k_core,4,20,247.0,3304,0,0,3762,7046,7,8,5,3315,143,157,3451,3970,0,3084,12
wiki,random_k_core,4,20,282.0,3304,0,0,3762,7046,7,8,5,3321,162,177,3406,4047,0,3007,12
wiki,random_k_core,4,20,317.0,3304,0,0,3762,7046,7,8,5,3322,175,198,3371,4121,0,2933,12
wiki,random_k_core,4,20,353.0,3304,0,0,3762,7046,7,8,5,3328,191,216,3331,4195,0,2859,12
wiki,random_k_core,4,20,388.0,3304,0,0,3762,7046,7,8,5,3339,209,225,3293,4263,0,2791,12
wiki,random_k_core,4,20,423.0,3304,0,0,3762,7046,7,8,5,3345,234,236,3251,4325,0,2729,12
wiki,random_k_core,4,20,459.0,3304,0,0,3762,7046,7,8,5,3353,250,252,3211,4396,0,2658,12
wiki,random_k_core,4,20,494.0,3304,0,0,3762,7046,7,8,5,3357,279,275,3155,4478,0,2576,12
wiki,random_k_core,4,20,529.0,3304,0,0,3762,7046,7,8,5,3362,306,295,3103,4542,0,2512,12
wiki,random_k_core,4,20,565.0,3304,0,0,3762,7046,7,8,5,3365,319,314,3068,4615,0,2439,12
wiki,random_k_core,4,20,600.0,3304,0,0,3762,7046,7,8,5,3370,343,327,3026,4697,0,2357,12
wiki,random_k_core,4,20,635.0,3304,0,0,3762,7046,7,8,5,3379,354,335,2998,7046,7,8,5
wiki,random_k_core,4,20,671.0,3304,0,0,3762,7046,7,8,5,3390,366,349,2961,7046,7,8,5
wiki,random_k_core,4,20,706.0,3304,0,0,3762,7046,7,8,5,3402,393,356,2915,7046,7,8,5
wiki,random_k_core,4,20,741.0,3304,0,0,3762,7046,7,8,5,3405,411,373,2877,7046,7,8,5
wiki,random_k_core,4,20,777.0,3304,0,0,3762,7046,7,8,5,3412,415,392,2847,7046,7,8,5
wiki,random_k_core,4,20,812.0,3304,0,0,3762,7046,7,8,5,3423,432,401,2810,7046,7,8,5
wiki,random_k_core,4,20,847.0,3304,0,0,3762,7046,7,8,5,3437,449,405,2775,7046,7,8,5
wiki,random_k_core,2,20,3.0,2284,0,0,4782,2287,2,6,4771,2284,1,2,4779,2289,0,2,4775
wiki,random_k_core,2,20,7.0,2284,0,0,4782,2289,7,11,4759,2284,7,7,4768,2295,0,1,4770
wiki,random_k_core,2,20,35.0,2284,0,0,4782,2322,23,31,4690,2285,24,30,4727,2427,8,5,4626
wiki,random_k_core,2,20,70.0,2284,0,0,4782,2341,58,67,4600,2284,66,57,4659,2531,9,3,4523
wiki,random_k_core,2,20,105.0,2284,0,0,4782,2385,79,91,4511,2285,91,88,4602,2611,10,4,4441
wiki,random_k_core,2,20,141.0,2284,0,0,4782,2520,4536,0,10,2286,129,122,4529,2707,11,3,4345
wiki,random_k_core,2,20,176.0,2284,0,0,4782,2623,4433,0,10,2288,138,152,4488,2797,11,5,4253
wiki,random_k_core,2,20,211.0,2284,0,0,4782,2615,4441,0,10,2293,162,175,4436,2884,11,5,4166
wiki,random_k_core,2,20,247.0,2284,0,0,4782,7046,10,5,5,2299,164,218,4385,2982,11,3,4070
wiki,random_k_core,2,20,282.0,2284,0,0,4782,7046,10,5,5,2308,200,229,4329,3063,11,2,3990
wiki,random_k_core,2,20,317.0,2284,0,0,4782,7046,10,5,5,2314,242,247,4263,3142,10,3,3911
wiki,random_k_core,2,20,353.0,2284,0,0,4782,7046,10,5,5,2318,284,269,4195,3228,9,2,3827
wiki,random_k_core,2,20,388.0,2284,0,0,4782,7046,10,5,5,2319,320,291,4136,3317,9,4,3736
wiki,random_k_core,2,20,423.0,2284,0,0,4782,7046,10,5,5,2321,347,319,4079,3403,10,3,3650
wiki,random_k_core,2,20,459.0,2284,0,0,4782,7046,10,5,5,2330,368,337,4031,3481,11,3,3571
wiki,random_k_core,2,20,494.0,2284,0,0,4782,7046,10,5,5,2335,397,358,3976,3555,11,4,3496
wiki,random_k_core,2,20,529.0,2284,0,0,4782,7046,10,5,5,2336,419,385,3926,3638,11,4,3413
wiki,random_k_core,2,20,565.0,2284,0,0,4782,7046,10,5,5,2345,438,406,3877,3721,11,6,3328
wiki,random_k_core,2,20,600.0,2284,0,0,4782,7046,10,5,5,2348,453,435,3830,3819,12,6,3229
wiki,random_k_core,2,20,635.0,2284,0,0,4782,7046,10,5,5,2357,475,457,3777,3884,12,10,3160
wiki,random_k_core,2,20,671.0,2284,0,0,4782,7046,10,5,5,2362,476,495,3733,3969,12,10,3075
wiki,random_k_core,2,20,706.0,2284,0,0,4782,7046,10,5,5,2373,498,511,3684,4041,12,11,3002
wiki,random_k_core,2,20,741.0,2284,0,0,4782,7046,10,5,5,2378,505,547,3636,4130,15,13,2908
wiki,random_k_core,2,20,777.0,2284,0,0,4782,7046,10,5,5,2398,515,559,3594,4203,14,10,2839
wiki,random_k_core,2,20,812.0,2284,0,0,4782,7046,10,5,5,2415,532,572,3547,4273,18,9,2766
wiki,random_k_core,2,20,847.0,2284,0,0,4782,7046,10,5,5,2430,544,586,3506,4337,18,13,2698
wiki,random_k_core,3,20,3.0,2921,0,0,4145,2923,0,1,4142,2921,3,1,4141,2928,0,1,4137
wiki,random_k_core,3,20,7.0,2921,0,0,4145,2933,0,1,4132,2921,4,6,4135,2941,0,1,4124
wiki,random_k_core,3,20,35.0,2921,0,0,4145,2933,34,3,4096,2921,32,30,4083,3035,5,5,4021
wiki,random_k_core,3,20,70.0,2921,0,0,4145,7046,7,9,4,2921,54,63,4028,3146,8,3,3909
wiki,random_k_core,3,20,105.0,2921,0,0,4145,7046,7,9,4,2921,76,90,3979,3243,8,3,3812
wiki,random_k_core,3,20,141.0,2921,0,0,4145,7046,7,9,4,2923,102,115,3926,3321,8,6,3731
wiki,random_k_core,3,20,176.0,2921,0,0,4145,7046,7,9,4,2924,127,143,3872,3406,10,8,3642
wiki,random_k_core,3,20,211.0,2921,0,0,4145,7046,7,9,4,2927,166,162,3811,3483,12,6,3565
wiki,random_k_core,3,20,247.0,2921,0,0,4145,7046,7,9,4,2932,189,176,3769,3579,12,6,3469
wiki,random_k_core,3,20,282.0,2921,0,0,4145,7046,7,9,4,2938,203,205,3720,3657,14,4,3391
wiki,random_k_core,3,20,317.0,2921,0,0,4145,7046,7,9,4,2938,234,230,3664,3733,17,7,3309
wiki,random_k_core,3,20,353.0,2921,0,0,4145,7046,7,9,4,2943,257,254,3612,3810,19,8,3229
wiki,random_k_core,3,20,388.0,2921,0,0,4145,7046,7,9,4,2944,281,279,3562,3893,15,6,3152
wiki,random_k_core,3,20,423.0,2921,0,0,4145,7046,7,9,4,2952,300,310,3504,3973,13,5,3075
wiki,random_k_core,3,20,459.0,2921,0,0,4145,7046,7,9,4,2959,316,329,3462,4050,12,6,2998
wiki,random_k_core,3,20,494.0,2921,0,0,4145,7046,7,9,4,2970,335,336,3425,4126,2926,0,14
wiki,random_k_core,3,20,529.0,2921,0,0,4145,7046,7,9,4,2977,354,358,3377,4206,2846,1,13
wiki,random_k_core,3,20,565.0,2921,0,0,4145,7046,7,9,4,2983,361,379,3343,4285,2768,0,13
wiki,random_k_core,3,20,600.0,2921,0,0,4145,7046,7,9,4,2991,374,406,3295,4365,2688,1,12
wiki,random_k_core,3,20,635.0,2921,0,0,4145,7046,7,9,4,3006,388,417,3255,4432,2621,2,11
wiki,random_k_core,3,20,671.0,2921,0,0,4145,7046,7,9,4,3001,410,449,3206,4506,2547,2,11
wiki,random_k_core,3,20,706.0,2921,0,0,4145,7046,7,9,4,3008,425,462,3171,4583,2470,2,11
wiki,random_k_core,3,20,741.0,2921,0,0,4145,7046,7,9,4,3020,428,482,3136,4669,2384,3,10
wiki,random_k_core,3,20,777.0,2921,0,0,4145,7046,7,9,4,3031,449,503,3083,4751,2302,3,10
wiki,random_k_core,3,20,812.0,2921,0,0,4145,7046,7,9,4,3034,464,527,3041,4819,2234,3,10
wiki,random_k_core,3,20,847.0,2921,0,0,4145,7046,7,9,4,3038,492,545,2991,4888,2165,3,10
wiki,random_k_core,4,20,3.0,3304,0,0,3762,3309,0,3748,9,3304,1,0,3761,3309,0,2,3755
wiki,random_k_core,4,20,7.0,3304,0,0,3762,3317,0,3740,9,3304,4,2,3756,3320,0,3737,9
wiki,random_k_core,4,20,35.0,3304,0,0,3762,3353,0,3704,9,3304,16,18,3728,3410,0,3647,9
wiki,random_k_core,4,20,70.0,3304,0,0,3762,7046,4,11,5,3304,54,35,3673,3502,0,3555,9
wiki,random_k_core,4,20,105.0,3304,0,0,3762,7046,4,11,5,3305,64,65,3632,3588,0,3469,9
wiki,random_k_core,4,20,141.0,3304,0,0,3762,7046,4,11,5,3309,88,84,3585,3673,0,3384,9
wiki,random_k_core,4,20,176.0,3304,0,0,3762,7046,4,11,5,3312,116,100,3538,3770,0,3287,9
wiki,random_k_core,4,20,211.0,3304,0,0,3762,7046,4,11,5,3312,137,126,3491,3852,0,3205,9
wiki,random_k_core,4,20,247.0,3304,0,0,3762,7046,4,11,5,3314,170,145,3437,3955,0,3102,9
wiki,random_k_core,4,20,282.0,3304,0,0,3762,7046,4,11,5,3318,184,168,3396,4034,0,3023,9
wiki,random_k_core,4,20,317.0,3304,0,0,3762,7046,4,11,5,3323,197,188,3358,4107,0,2950,9
wiki,random_k_core,4,20,353.0,3304,0,0,3762,7046,4,11,5,3328,210,207,3321,4182,0,2875,9
wiki,random_k_core,4,20,388.0,3304,0,0,3762,7046,4,11,5,3336,224,227,3279,4253,0,2804,9
wiki,random_k_core,4,20,423.0,3304,0,0,3762,7046,4,11,5,3343,247,240,3236,7045,4,12,5
wiki,random_k_core,4,20,459.0,3304,0,0,3762,7046,4,11,5,3349,267,259,3191,7045,4,12,5
wiki,random_k_core,4,20,494.0,3304,0,0,3762,7046,4,11,5,3359,268,284,3155,7045,4,12,5
wiki,random_k_core,4,20,529.0,3304,0,0,3762,7046,4,11,5,3365,291,300,3110,7045,4,12,5
wiki,random_k_core,4,20,565.0,3304,0,0,3762,7046,4,11,5,3369,310,310,3077,7045,4,12,5
wiki,random_k_core,4,20,600.0,3304,0,0,3762,7046,4,11,5,3377,317,327,3045,7045,4,12,5
wiki,random_k_core,4,20,635.0,3304,0,0,3762,7046,4,11,5,3382,340,337,3007,7045,4,12,5
wiki,random_k_core,4,20,671.0,3304,0,0,3762,7046,4,11,5,3384,359,355,2968,7045,4,12,5
wiki,random_k_core,4,20,706.0,3304,0,0,3762,7046,4,11,5,3392,375,369,2930,7045,4,12,5
wiki,random_k_core,4,20,741.0,3304,0,0,3762,7046,4,11,5,3396,389,386,2895,7045,4,12,5
wiki,random_k_core,4,20,777.0,3304,0,0,3762,7046,4,11,5,3397,413,413,2843,7045,4,12,5
wiki,random_k_core,4,20,812.0,3304,0,0,3762,7046,4,11,5,3408,427,426,2805,7045,4,12,5
wiki,random_k_core,4,20,847.0,3304,0,0,3762,7046,4,11,5,3417,435,441,2773,7045,4,12,5
wiki,random_k_core,2,20,3.0,2284,0,0,4782,2284,4,7,4771,2284,1,0,4781,2289,0,2,4775
wiki,random_k_core,2,20,7.0,2284,0,0,4782,2290,5,7,4764,2284,14,2,4766,2295,0,1,4770
wiki,random_k_core,2,20,35.0,2284,0,0,4782,2314,23,33,4696,2284,25,35,4722,2424,0,13,4629
wiki,random_k_core,2,20,70.0,2284,0,0,4782,2322,106,79,4559,2286,46,58,4676,2530,0,12,4524
wiki,random_k_core,2,20,105.0,2284,0,0,4782,2354,142,165,4405,2288,99,78,4601,2611,0,12,4443
wiki,random_k_core,2,20,141.0,2284,0,0,4782,2331,171,178,4386,2288,129,107,4542,2705,1,15,4345
wiki,random_k_core,2,20,176.0,2284,0,0,4782,2566,0,4488,12,2289,153,138,4486,2794,3,16,4253
wiki,random_k_core,2,20,211.0,2284,0,0,4782,2667,1,4387,11,2293,157,176,4440,2880,4,18,4164
wiki,random_k_core,2,20,247.0,2284,0,0,4782,2564,0,4490,12,2291,195,210,4370,2977,3,18,4068
wiki,random_k_core,2,20,282.0,2284,0,0,4782,2307,291,275,4193,2297,228,229,4312,3056,4,18,3988
wiki,random_k_core,2,20,317.0,2284,0,0,4782,2297,341,291,4137,2301,245,257,4263,3134,3,18,3911
wiki,random_k_core,2,20,353.0,2284,0,0,4782,7046,4,8,8,2306,271,281,4208,3220,4,17,3825
wiki,random_k_core,2,20,388.0,2284,0,0,4782,7046,4,8,8,2308,295,303,4160,3307,3,19,3737
wiki,random_k_core,2,20,423.0,2284,0,0,4782,7046,4,8,8,2315,314,318,4119,3395,7,18,3646
wiki,random_k_core,2,20,459.0,2284,0,0,4782,7046,4,8,8,2324,338,340,4064,3473,10,17,3566
wiki,random_k_core,2,20,494.0,2284,0,0,4782,7046,4,8,8,2328,348,375,4015,3547,11,18,3490
wiki,random_k_core,2,20,529.0,2284,0,0,4782,7046,4,8,8,2336,361,402,3967,3630,11,19,3406
wiki,random_k_core,2,20,565.0,2284,0,0,4782,7046,4,8,8,2342,385,422,3917,3716,14,19,3317
wiki,random_k_core,2,20,600.0,2284,0,0,4782,7046,4,8,8,2348,394,447,3877,3811,14,19,3222
wiki,random_k_core,2,20,635.0,2284,0,0,4782,7046,4,8,8,2354,413,466,3833,3875,15,18,3158
wiki,random_k_core,2,20,671.0,2284,0,0,4782,7046,4,8,8,2368,435,482,3781,3955,14,18,3079
wiki,random_k_core,2,20,706.0,2284,0,0,4782,7046,4,8,8,2372,454,506,3734,4031,14,18,3003
wiki,random_k_core,2,20,741.0,2284,0,0,4782,7046,4,8,8,2376,483,536,3671,4120,14,18,2914
wiki,random_k_core,2,20,777.0,2284,0,0,4782,7046,4,8,8,2385,508,550,3623,4191,15,16,2844
wiki,random_k_core,2,20,812.0,2284,0,0,4782,7046,4,8,8,2391,523,570,3582,4261,14,16,2775
wiki,random_k_core,2,20,847.0,2284,0,0,4782,7046,4,8,8,2400,544,588,3534,4331,16,20,2699
wiki,random_k_core,3,20,3.0,2921,0,0,4145,2923,1,0,4142,2921,1,3,4141,2928,0,1,4137
wiki,random_k_core,3,20,7.0,2921,0,0,4145,2931,4,2,4129,2921,5,5,4135,2941,0,1,4124
wiki,random_k_core,3,20,35.0,2921,0,0,4145,2931,6,35,4094,2921,22,23,4100,3034,0,8,4024
wiki,random_k_core,3,20,70.0,2921,0,0,4145,7046,7,9,4,2921,63,45,4037,3146,0,9,3911
wiki,random_k_core,3,20,105.0,2921,0,0,4145,7046,7,9,4,2923,79,73,3991,3245,0,9,3812
wiki,random_k_core,3,20,141.0,2921,0,0,4145,7046,7,9,4,2923,99,108,3936,3320,2,11,3733
wiki,random_k_core,3,20,176.0,2921,0,0,4145,7046,7,9,4,2928,124,127,3887,3409,2,12,3643
wiki,random_k_core,3,20,211.0,2921,0,0,4145,7046,7,9,4,2930,140,150,3846,3488,3,12,3563
wiki,random_k_core,3,20,247.0,2921,0,0,4145,7046,7,9,4,2932,181,173,3780,3584,3,13,3466
wiki,random_k_core,3,20,282.0,2921,0,0,4145,7046,7,9,4,2934,199,197,3736,3663,3,12,3388
wiki,random_k_core,3,20,317.0,2921,0,0,4145,7046,7,9,4,2939,227,223,3677,3739,6,16,3305
wiki,random_k_core,3,20,353.0,2921,0,0,4145,7046,7,9,4,2941,252,241,3632,3818,6,18,3224
wiki,random_k_core,3,20,388.0,2921,0,0,4145,7046,7,9,4,2942,289,261,3574,3905,5,10,3146
wiki,random_k_core,3,20,423.0,2921,0,0,4145,7046,7,9,4,2945,304,284,3533,3981,7,10,3068
wiki,random_k_core,3,20,459.0,2921,0,0,4145,7046,7,9,4,2955,310,309,3492,4054,8,14,2990
wiki,random_k_core,3,20,494.0,2921,0,0,4145,7046,7,9,4,2969,329,322,3446,4125,9,12,2920
wiki,random_k_core,3,20,529.0,2921,0,0,4145,7046,7,9,4,2974,365,340,3387,4205,10,10,2841
wiki,random_k_core,3,20,565.0,2921,0,0,4145,7046,7,9,4,2979,375,366,3346,4282,9,13,2762
wiki,random_k_core,3,20,600.0,2921,0,0,4145,7046,7,9,4,2985,374,394,3313,4364,9,11,2682
wiki,random_k_core,3,20,635.0,2921,0,0,4145,7046,7,9,4,2992,395,414,3265,4427,10,12,2617
wiki,random_k_core,3,20,671.0,2921,0,0,4145,7046,7,9,4,3003,416,426,3221,4498,9,17,2542
wiki,random_k_core,3,20,706.0,2921,0,0,4145,7046,7,9,4,3004,448,448,3166,4576,8,17,2465
wiki,random_k_core,3,20,741.0,2921,0,0,4145,7046,7,9,4,3013,464,460,3129,4662,10,18,2376
wiki,random_k_core,3,20,777.0,2921,0,0,4145,7046,7,9,4,3027,469,487,3083,4739,10,20,2297
wiki,random_k_core,3,20,812.0,2921,0,0,4145,7046,7,9,4,3030,484,506,3046,4806,13,21,2226
wiki,random_k_core,3,20,847.0,2921,0,0,4145,7046,7,9,4,3038,500,518,3010,4891,12,18,2145
wiki,random_k_core,4,20,3.0,3304,0,0,3762,3307,3,4,3752,3304,3,2,3757,3309,0,2,3755
wiki,random_k_core,4,20,7.0,3304,0,0,3762,3310,7,11,3738,3304,3,8,3751,3320,0,1,3745
wiki,random_k_core,4,20,35.0,3304,0,0,3762,7046,5,7,8,3304,18,28,3716,3409,0,5,3652
wiki,random_k_core,4,20,70.0,3304,0,0,3762,7046,5,7,8,3304,70,46,3646,3508,0,5,3553
wiki,random_k_core,4,20,105.0,3304,0,0,3762,7046,5,7,8,3306,66,83,3611,3592,0,5,3469
wiki,random_k_core,4,20,141.0,3304,0,0,3762,7046,5,7,8,3309,75,112,3570,3679,2,6,3379
wiki,random_k_core,4,20,176.0,3304,0,0,3762,7046,5,7,8,3307,108,127,3524,3777,2,5,3282
wiki,random_k_core,4,20,211.0,3304,0,0,3762,7046,5,7,8,3308,129,145,3484,3861,1,3192,12
wiki,random_k_core,4,20,247.0,3304,0,0,3762,7046,5,7,8,3311,145,166,3444,3965,1,3088,12
wiki,random_k_core,4,20,282.0,3304,0,0,3762,7046,5,7,8,3315,177,183,3391,4042,1,3011,12
wiki,random_k_core,4,20,317.0,3304,0,0,3762,7046,5,7,8,3321,196,205,3344,4114,2,2939,11
wiki,random_k_core,4,20,353.0,3304,0,0,3762,7046,5,7,8,3326,211,224,3305,4188,2,2865,11
wiki,random_k_core,4,20,388.0,3304,0,0,3762,7046,5,7,8,3329,230,243,3264,4259,2,2794,11
wiki,random_k_core,4,20,423.0,3304,0,0,3762,7046,5,7,8,3334,256,258,3218,4322,2,2731,11
wiki,random_k_core,4,20,459.0,3304,0,0,3762,7046,5,7,8,3341,285,273,3167,4393,2,2660,11
wiki,random_k_core,4,20,494.0,3304,0,0,3762,7046,5,7,8,3350,302,286,3128,7044,5,9,8
wiki,random_k_core,4,20,529.0,3304,0,0,3762,7046,5,7,8,3362,301,309,3094,7044,5,9,8
wiki,random_k_core,4,20,565.0,3304,0,0,3762,7046,5,7,8,3366,321,325,3054,7044,5,9,8
wiki,random_k_core,4,20,600.0,3304,0,0,3762,7046,5,7,8,3368,336,351,3011,7044,5,9,8
wiki,random_k_core,4,20,635.0,3304,0,0,3762,7046,5,7,8,3382,358,358,2968,7044,5,9,8
wiki,random_k_core,4,20,671.0,3304,0,0,3762,7046,5,7,8,3389,372,374,2931,7045,5,8,8
wiki,random_k_core,4,20,706.0,3304,0,0,3762,7046,5,7,8,3396,364,391,2915,7045,5,8,8
wiki,random_k_core,4,20,741.0,3304,0,0,3762,7046,5,7,8,3403,378,403,2882,7045,5,8,8
wiki,random_k_core,4,20,777.0,3304,0,0,3762,7046,5,7,8,3409,388,418,2851,7045,5,8,8
wiki,random_k_core,4,20,812.0,3304,0,0,3762,7046,5,7,8,3420,396,436,2814,7045,5,8,8
wiki,random_k_core,4,20,847.0,3304,0,0,3762,7046,5,7,8,3431,403,451,2781,7045,5,8,8
wiki,random_k_core,2,20,3.0,2284,0,0,4782,2286,1,1,4778,2284,1,2,4779,2289,0,2,4775
wiki,random_k_core,2,20,7.0,2284,0,0,4782,2286,6,2,4772,2284,5,5,4772,2295,0,1,4770
wiki,random_k_core,2,20,35.0,2284,0,0,4782,2286,35,37,4708,2284,28,58,4696,2435,0,2,4629
wiki,random_k_core,2,20,70.0,2284,0,0,4782,2334,73,75,4584,2284,52,87,4643,2536,3,4,4523
wiki,random_k_core,2,20,105.0,2284,0,0,4782,2336,124,151,4455,2287,71,110,4598,2618,3,3,4442
wiki,random_k_core,2,20,141.0,2284,0,0,4782,2438,55,50,4523,2288,106,137,4535,2713,3,5,4345
wiki,random_k_core,2,20,176.0,2284,0,0,4782,7046,6,12,2,2291,139,159,4477,2805,3,3,4255
wiki,random_k_core,2,20,211.0,2284,0,0,4782,7046,6,12,2,2290,163,183,4430,2893,4,5,4164
wiki,random_k_core,2,20,247.0,2284,0,0,4782,7046,6,12,2,2291,192,218,4365,2985,4,9,4068
wiki,random_k_core,2,20,282.0,2284,0,0,4782,7046,6,12,2,2298,231,238,4299,3066,5,7,3988
wiki,random_k_core,2,20,317.0,2284,0,0,4782,7046,6,12,2,2302,255,268,4241,3146,6,5,3909
wiki,random_k_core,2,20,353.0,2284,0,0,4782,7046,6,12,2,2305,289,291,4181,3230,6,5,3825
wiki,random_k_core,2,20,388.0,2284,0,0,4782,7046,6,12,2,2309,312,310,4135,3318,8,7,3733
wiki,random_k_core,2,20,423.0,2284,0,0,4782,7046,6,12,2,2309,341,336,4080,3404,8,11,3643
wiki,random_k_core,2,20,459.0,2284,0,0,4782,7046,6,12,2,2314,358,359,4035,3483,8,12,3563
wiki,random_k_core,2,20,494.0,2284,0,0,4782,7046,6,12,2,2323,377,385,3981,3557,9,11,3489
wiki,random_k_core,2,20,529.0,2284,0,0,4782,7046,6,12,2,2328,395,423,3920,3644,8,10,3404
wiki,random_k_core,2,20,565.0,2284,0,0,4782,7046,6,12,2,2336,415,448,3867,3727,9,11,3319
wiki,random_k_core,2,20,600.0,2284,0,0,4782,7046,6,12,2,2348,439,462,3817,3820,11,18,3217
wiki,random_k_core,2,20,635.0,2284,0,0,4782,7046,6,12,2,2363,445,480,3778,3885,12,15,3154
wiki,random_k_core,2,20,671.0,2284,0,0,4782,7046,6,12,2,2367,468,506,3725,3967,15,15,3069
wiki,random_k_core,2,20,706.0,2284,0,0,4782,7046,6,12,2,2380,485,531,3670,4041,15,15,2995
wiki,random_k_core,2,20,741.0,2284,0,0,4782,7046,6,12,2,2377,521,558,3610,4130,16,14,2906
wiki,random_k_core,2,20,777.0,2284,0,0,4782,7046,6,12,2,2383,540,586,3557,4202,15,15,2834
wiki,random_k_core,2,20,812.0,2284,0,0,4782,7046,6,12,2,2388,560,609,3509,4270,21,15,2760
wiki,random_k_core,2,20,847.0,2284,0,0,4782,7046,6,12,2,2393,582,626,3465,4337,19,18,2692
wiki,random_k_core,3,20,3.0,2921,0,0,4145,2923,1,0,4142,2921,1,2,4142,2928,0,1,4137
wiki,random_k_core,3,20,7.0,2921,0,0,4145,2923,5,13,4125,2921,2,7,4136,2941,0,1,4124
wiki,random_k_core,3,20,35.0,2921,0,0,4145,2933,34,31,4068,2921,25,25,4095,3040,0,2,4024
wiki,random_k_core,3,20,70.0,2921,0,0,4145,7046,9,5,6,2921,48,52,4045,3153,0,2,3911
wiki,random_k_core,3,20,105.0,2921,0,0,4145,7046,9,5,6,2927,60,71,4008,3252,0,2,3812
wiki,random_k_core,3,20,141.0,2921,0,0,4145,7046,9,5,6,2931,95,90,3950,3329,0,3,3734
wiki,random_k_core,3,20,176.0,2921,0,0,4145,7046,9,5,6,2935,139,104,3888,3416,0,4,3646
wiki,random_k_core,3,20,211.0,2921,0,0,4145,7046,9,5,6,2932,183,134,3817,3492,0,5,3569
wiki,random_k_core,3,20,247.0,2921,0,0,4145,7046,9,5,6,2934,212,157,3763,3588,0,6,3472
wiki,random_k_core,3,20,282.0,2921,0,0,4145,7046,9,5,6,2938,224,181,3723,3667,0,6,3393
wiki,random_k_core,3,20,317.0,2921,0,0,4145,7046,9,5,6,2948,246,201,3671,3747,0,5,3314
wiki,random_k_core,3,20,353.0,2921,0,0,4145,7046,9,5,6,2947,256,237,3626,3825,1,8,3232
wiki,random_k_core,3,20,388.0,2921,0,0,4145,7046,9,5,6,2952,274,264,3576,3900,5,8,3153
wiki,random_k_core,3,20,423.0,2921,0,0,4145,7046,9,5,6,2958,283,297,3528,3973,9,10,3074
wiki,random_k_core,3,20,459.0,2921,0,0,4145,7046,9,5,6,2959,300,327,3480,4053,9,8,2996
wiki,random_k_core,3,20,494.0,2921,0,0,4145,7046,9,5,6,2966,320,349,3431,4123,9,8,2926
wiki,random_k_core,3,20,529.0,2921,0,0,4145,7046,9,5,6,2982,352,355,3377,4200,10,9,2847
wiki,random_k_core,3,20,565.0,2921,0,0,4145,7046,9,5,6,2988,364,380,3334,4285,2769,2,10
wiki,random_k_core,3,20,600.0,2921,0,0,4145,7046,9,5,6,2985,381,408,3292,4371,2683,2,10
wiki,random_k_core,3,20,635.0,2921,0,0,4145,7046,9,5,6,2989,411,426,3240,4436,2618,2,10
wiki,random_k_core,3,20,671.0,2921,0,0,4145,7046,9,5,6,3001,437,438,3190,4512,2542,2,10
wiki,random_k_core,3,20,706.0,2921,0,0,4145,7046,9,5,6,3008,450,459,3149,4589,2465,2,10
wiki,random_k_core,3,20,741.0,2921,0,0,4145,7046,9,5,6,3018,460,474,3114,4677,2377,2,10
wiki,random_k_core,3,20,777.0,2921,0,0,4145,7046,9,5,6,3025,482,490,3069,4754,2301,2,9
wiki,random_k_core,3,20,812.0,2921,0,0,4145,7046,9,5,6,3036,507,505,3018,4820,2235,2,9
wiki,random_k_core,3,20,847.0,2921,0,0,4145,7046,9,5,6,3051,532,509,2974,4898,2157,2,9
wiki,random_k_core,4,20,3.0,3304,0,0,3762,3308,2,3,3753,3304,0,4,3758,3309,0,2,3755
wiki,random_k_core,4,20,7.0,3304,0,0,3762,3312,5,5,3744,3304,3,6,3753,3320,0,1,3745
wiki,random_k_core,4,20,35.0,3304,0,0,3762,7046,7,9,4,3304,27,23,3712,3413,0,1,3652
wiki,random_k_core,4,20,70.0,3304,0,0,3762,7046,7,9,4,3306,42,49,3669,3507,3,4,3552
wiki,random_k_core,4,20,105.0,3304,0,0,3762,7046,7,9,4,3306,56,71,3633,3592,3,6,3465
wiki,random_k_core,4,20,141.0,3304,0,0,3762,7046,7,9,4,3307,78,91,3590,3681,2,4,3379
wiki,random_k_core,4,20,176.0,3304,0,0,3762,7046,7,9,4,3311,104,105,3546,3779,3,2,3282
