network_name,seed_method,threshold,seed_size,budget_total,timing_mcich_smc,timing_mcich_ilp,timing_ilp_opt,no_block_0,no_block_1,no_block_2,no_block_3,time_mcich_smc_0,time_mcich_smc_1,time_mcich_smc_2,time_mcich_smc_3,time_mcich_ilp_0,time_mcich_ilp_1,time_mcich_ilp_2,time_mcich_ilp_3,time_ilp_opt_0,time_ilp_opt_1,time_ilp_opt_2,time_ilp_opt_3,mcich_smc_0,mcich_smc_1,mcich_smc_2,mcich_smc_3,mcich_ilp_0,mcich_ilp_1,mcich_ilp_2,mcich_ilp_3,ilp_opt_0,ilp_opt_1,ilp_opt_2,ilp_opt_3,random_0,random_1,random_2,random_3,degree_0,degree_1,degree_2,degree_3
jazz.net.clean.uel,centola,2,20,12.0,3,85,3121,5,0,0,193,13,3,4,178,12,30,0,156,23,1,1,173,6,22,10,160,17,12,2,167
jazz.net.clean.uel,random_k_core,2,20,14.0,3,166,54,5,0,0,193,7,10,11,170,14,10,0,174,25,0,0,173,10,25,11,152,19,15,2,162
jazz.net.clean.uel,random_k_core,2,20,15.0,3,59,64,5,0,0,193,14,11,2,171,14,10,0,174,25,1,0,172,10,27,12,149,20,16,2,160
jazz.net.clean.uel,random_k_core,2,20,16.0,4,64,84,5,0,0,193,14,10,0,174,14,10,0,174,23,7,0,168,10,29,13,146,21,17,2,158
jazz.net.clean.uel,random_k_core,2,20,17.0,120,56,87,5,0,0,193,14,10,0,174,14,10,0,174,24,6,1,167,10,30,14,144,22,18,2,156
jazz.net.clean.uel,random_k_core,2,20,18.0,3,113,81,5,0,0,193,15,11,5,167,14,10,0,174,23,2,8,165,11,31,14,142,22,21,3,152
jazz.net.clean.uel,random_k_core,2,20,19.0,4,62,96,5,0,0,193,16,11,4,167,14,10,0,174,28,2,0,168,10,34,16,138,23,22,3,150
jazz.net.clean.uel,random_k_core,2,20,20.0,3,62,76,5,0,0,193,15,11,8,164,14,10,0,174,30,0,0,168,11,35,16,136,24,23,3,148
jazz.net.clean.uel,centola,2,20,13.0,3,82,1334,5,0,0,193,12,9,3,174,12,30,0,156,22,2,4,170,6,25,11,156,18,13,2,165
jazz.net.clean.uel,random_k_core,2,20,21.0,4,63,182,5,0,0,193,14,14,7,163,14,10,0,174,29,2,1,166,11,35,17,135,25,24,3,146
jazz.net.clean.uel,random_k_core,2,20,22.0,3,87,75,5,0,0,193,10,9,20,159,14,10,0,174,28,2,5,163,11,37,18,132,26,25,3,144
jazz.net.clean.uel,random_k_core,2,20,23.0,4,73,111,5,0,0,193,11,8,6,173,14,10,0,174,25,6,8,159,12,38,18,130,27,31,3,137
jazz.net.clean.uel,random_k_core,3,20,0.0,1,34,21,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188
jazz.net.clean.uel,random_k_core,3,20,0.0,1,242,139,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188
jazz.net.clean.uel,random_k_core,3,20,0.0,2,35,22,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188
jazz.net.clean.uel,random_k_core,3,20,1.0,2,40,33,10,0,0,188,10,0,2,186,10,0,2,186,10,3,0,185,10,0,1,187,10,0,1,187
jazz.net.clean.uel,random_k_core,3,20,2.0,2,52,55,10,0,0,188,12,0,1,185,13,0,0,185,10,0,7,181,10,2,2,184,12,0,0,186
jazz.net.clean.uel,random_k_core,3,20,3.0,2,55,139,10,0,0,188,13,0,0,185,13,4,0,181,10,0,11,177,10,5,3,180,13,1,0,184
jazz.net.clean.uel,random_k_core,3,20,4.0,2,49,360,10,0,0,188,13,0,4,181,17,1,0,180,17,0,0,181,10,6,4,178,14,3,0,181
jazz.net.clean.uel,random_k_core,3,20,5.0,2,170,72,10,0,0,188,17,0,0,181,18,0,0,180,17,0,4,177,11,8,5,174,16,3,0,179
jazz.net.clean.uel,random_k_core,3,20,6.0,3,87,66,10,0,0,188,17,0,10,171,18,0,9,171,20,1,1,176,12,9,5,172,17,4,0,177
jazz.net.clean.uel,random_k_core,3,20,7.0,3,100,71,10,0,0,188,17,0,11,170,18,0,9,171,20,3,1,174,12,11,6,169,18,5,0,175
jazz.net.clean.uel,random_k_core,3,20,8.0,2,77,71,10,0,0,188,17,0,10,171,18,0,9,171,23,0,0,175,12,13,7,166,19,6,0,173
jazz.net.clean.uel,random_k_core,3,20,9.0,3,69,218,10,0,0,188,18,0,9,171,18,0,9,171,20,1,7,170,12,15,8,163,20,7,0,171
jazz.net.clean.uel,random_k_core,3,20,10.0,3,60,73,10,0,0,188,17,0,12,169,21,9,6,162,23,0,4,171,11,18,9,160,21,8,0,169
jazz.net.clean.uel,random_k_core,3,20,11.0,3,67,118,10,0,0,188,17,1,12,168,21,9,6,162,24,3,1,170,11,19,10,158,22,9,0,167
jazz.net.clean.uel,centola,2,20,14.0,4,89,3293,5,0,0,193,12,9,5,172,12,30,0,156,26,0,0,172,7,26,11,154,19,15,2,162
jazz.net.clean.uel,random_k_core,3,20,12.0,4,76,126,10,0,0,188,19,5,11,163,21,9,6,162,23,6,2,167,11,21,11,155,23,10,0,165
jazz.net.clean.uel,random_k_core,3,20,13.0,3,53,239,10,0,0,188,20,5,9,164,21,9,6,162,26,1,3,168,11,25,12,150,24,11,0,163
jazz.net.clean.uel,centola,2,20,15.0,4,226,210,5,0,0,193,12,9,0,177,12,30,0,156,5,66,0,127,7,28,12,151,19,17,3,159
jazz.net.clean.uel,random_k_core,3,20,14.0,4,60,132,10,0,0,188,17,0,14,167,21,9,6,162,27,2,2,167,11,26,13,148,25,12,0,161
jazz.net.clean.uel,centola,2,20,16.0,3,111,281,5,0,0,193,12,9,0,177,12,30,0,156,9,62,0,127,7,30,13,148,20,18,3,157
jazz.net.clean.uel,random_k_core,3,20,15.0,4,62,150,10,0,0,188,20,3,15,160,21,9,6,162,26,3,5,164,11,28,14,145,26,14,0,158
jazz.net.clean.uel,random_k_core,3,20,16.0,4,100,162,10,0,0,188,16,7,17,158,21,9,6,162,30,1,1,166,11,30,15,142,26,16,1,155
jazz.net.clean.uel,random_k_core,3,20,17.0,3,56,320,10,0,0,188,14,8,13,163,21,9,6,162,30,1,2,165,11,32,16,139,27,17,1,153
jazz.net.clean.uel,centola,2,20,17.0,3,83,636,5,0,0,193,12,9,0,177,12,30,0,156,12,0,59,127,7,31,14,146,21,19,3,155
jazz.net.clean.uel,random_k_core,3,20,18.0,4,68,207,10,0,0,188,21,9,7,161,21,9,6,162,18,3,26,151,12,33,16,137,28,19,1,150
jazz.net.clean.uel,random_k_core,3,20,19.0,5,59,227,10,0,0,188,21,9,11,157,26,40,1,131,20,3,24,151,12,35,17,134,29,20,1,148
jazz.net.clean.uel,centola,2,20,18.0,4,87,527,5,0,0,193,12,9,14,163,12,30,0,156,16,0,55,127,8,32,14,144,22,20,3,153
jazz.net.clean.uel,random_k_core,3,20,20.0,4,77,523,10,0,0,188,21,9,14,154,27,40,0,131,20,3,26,149,13,36,17,132,30,26,1,141
